Company,Date,Adj Close,Volume,Difference,Difference_Percentage
HPQ,2020-06-02,14.251608,28266700,0.5956969999999995,4.362191581359892
HPQ,2020-06-03,15.217360000000001,19391500,0.9657520000000002,6.776442349522947
HPQ,2020-06-04,14.865357999999999,20873100,-0.3520019999999988,2.313160758502124
HPQ,2020-06-05,15.713776000000001,19470700,0.8484179999999988,5.707349933987454
HPQ,2020-06-08,16.399731,18930900,0.6859549999999999,4.36530977659348
HPQ,2020-06-09,15.949495,15369200,-0.4502359999999985,2.7453864944491992
HPQ,2020-06-10,15.393543,24239900,-0.5559520000000013,3.4857028388673204
HPQ,2020-06-11,14.272522,22947700,-1.121020999999999,7.2824105535678125
HPQ,2020-06-12,14.837589999999999,13611900,0.5650680000000001,3.9591321001291857
HPQ,2020-06-15,15.375317,15649900,0.5377270000000003,3.6240858522172417
HPQ,2020-06-16,15.721649,15253100,0.3463319999999985,2.2525194114696854
HPQ,2020-06-17,15.329745,12427500,-0.3919039999999985,2.492766503055745
HPQ,2020-06-18,15.420886999999999,10313100,0.0911419999999996,0.5945434839261815
HPQ,2020-06-19,15.293289999999999,29456100,-0.1275969999999997,0.8274297062159897
HPQ,2020-06-22,15.43,10895000,0.136709999999999,0.8939214518262519
HPQ,2020-06-23,15.502914,12517300,0.0729140000000008,0.4725469863901543
HPQ,2020-06-24,14.764679999999998,17669700,-0.7382340000000003,4.761904761904764
HPQ,2020-06-25,14.919617,13512000,0.1549370000000003,1.0493759431291456
HPQ,2020-06-26,15.138351,30227400,0.2187339999999995,1.4660832111172797
HPQ,2020-06-29,15.612281,12255900,0.4739299999999993,3.130658022131996
HPQ,2020-06-30,15.885701999999998,12307100,0.2734210000000008,1.7513200025031632
HPQ,2020-07-01,15.493796,11761700,-0.3919060000000005,2.467036080621433
HPQ,2020-07-02,15.557595999999998,10167400,0.0638000000000005,0.4117777205792597
HPQ,2020-07-06,15.913039999999999,11548700,0.3554440000000003,2.2846974558280104
HPQ,2020-07-07,15.156579,14367300,-0.7564609999999998,4.753717705730645
HPQ,2020-07-08,15.265946,16397400,0.1093669999999988,0.7215810375151205
HPQ,2020-07-09,14.956073000000002,12495000,-0.3098729999999996,2.029831626549705
HPQ,2020-07-10,15.484684,11230100,0.5286109999999997,3.5344237755458923
HPQ,2020-07-13,15.56671,10659000,0.0820260000000008,0.5297234351053003
HPQ,2020-07-14,16.213804,14898500,0.6470939999999992,4.156909199182096
HPQ,2020-07-15,16.213804,14876500,0.0,0.0
HPQ,2020-07-16,16.250259,8319300,0.0364550000000001,0.2248392789255385
HPQ,2020-07-17,15.995067,14076400,-0.2551919999999992,1.5703872781350696
HPQ,2020-07-20,16.086208,8371400,0.0911409999999985,0.5698069285986647
HPQ,2020-07-21,15.931270000000001,10038400,-0.1549379999999995,0.9631729242839554
HPQ,2020-07-22,16.159122,8483400,0.2278520000000004,1.430218683130726
HPQ,2020-07-23,16.095322,7281300,-0.0638000000000005,0.3948234316196172
HPQ,2020-07-24,15.949495,8019400,-0.1458269999999988,0.9060210165413206
HPQ,2020-07-27,16.232035,9427300,0.2825399999999991,1.771466745498833
HPQ,2020-07-28,15.220379000000001,19906000,-1.0116560000000003,6.232465615063054
HPQ,2020-07-29,15.56671,12325900,0.34633100000000105,2.275442681157947
HPQ,2020-07-30,15.712532999999999,8938700,0.145823,0.9367618462732332
HPQ,2020-07-31,16.022409,14603400,0.3098759999999991,1.9721581491666498
HPQ,2020-08-03,16.195576000000003,7614300,0.1731669999999994,1.0807800499912306
HPQ,2020-08-04,16.304945,8697100,0.1093690000000009,0.6753016996740403
HPQ,2020-08-05,16.377859,9822400,0.0729140000000008,0.4471894876063722
HPQ,2020-08-06,16.651278,8267200,0.2734190000000005,1.6694428740655325
HPQ,2020-08-07,16.833555,6907700,0.1822769999999991,1.0946727332280388
HPQ,2020-08-10,17.298372,8436300,0.464817,2.7612527478598548
HPQ,2020-08-11,16.924694,10594000,-0.3736780000000017,2.1601917220880766
HPQ,2020-08-12,17.134314,9132400,0.209620000000001,1.2385452877316483
HPQ,2020-08-13,16.751532,9263200,-0.3827819999999988,2.234008318045291
HPQ,2020-08-14,16.569252,11523000,-0.1822800000000022,1.0881392818280873
HPQ,2020-08-17,16.359627,12917000,-0.209624999999999,1.265144618477642
HPQ,2020-08-18,16.623935999999997,8279000,0.2643090000000008,1.6156175198860023
HPQ,2020-08-19,16.532797,6196900,-0.0911390000000018,0.5482395986125178
HPQ,2020-08-20,16.541904000000002,5865500,0.0091070000000001,0.0550844482031697
HPQ,2020-08-21,16.61482,7473800,0.0729160000000028,0.4407956907500059
HPQ,2020-08-24,16.997608,5670000,0.3827879999999979,2.3038949564304514
HPQ,2020-08-25,16.806217,7465100,-0.1913909999999994,1.1259878448779348
HPQ,2020-08-26,16.705961,10461000,-0.1002560000000016,0.5965411490283725
HPQ,2020-08-27,17.043179000000002,14543400,0.33721799999999996,2.018548947887524
HPQ,2020-08-28,18.09129,22607800,1.0481110000000022,6.1497388486033175
HPQ,2020-08-31,17.817867,18537600,-0.2734230000000011,1.5113515951598866
HPQ,2020-09-01,17.553562,12850600,-0.2643050000000002,1.483370596491714
HPQ,2020-09-02,18.08217,10325900,0.528608000000002,3.011400193305507
HPQ,2020-09-03,17.590019,12562400,-0.4921509999999998,2.721747445135178
HPQ,2020-09-04,17.526220000000002,10339300,-0.06379900000000299,0.3627000061796581
HPQ,2020-09-08,17.890469,17584200,0.3642490000000009,2.0783089565234314
HPQ,2020-09-09,18.120422,10103400,0.2299530000000018,1.2853380199255922
HPQ,2020-09-10,17.485748,10408300,-0.6346740000000004,3.502534322876147
HPQ,2020-09-11,17.743298,10224500,0.2575499999999984,1.4729138267347692
HPQ,2020-09-14,17.780092,12678100,0.0367940000000004,0.2073684384943568
HPQ,2020-09-15,17.715702,8732700,-0.0643899999999995,0.3621466075653574
HPQ,2020-09-16,17.853672,9701400,0.1379699999999992,0.7788006368587553
HPQ,2020-09-17,17.605322,8434100,-0.2483499999999985,1.391030371791296
HPQ,2020-09-18,17.430559,21729600,-0.1747630000000022,0.99267142060794
HPQ,2020-09-21,16.869467,11370400,-0.5610919999999986,3.219013228434031
HPQ,2020-09-22,16.961454,8167500,0.0919869999999996,0.5452869376370907
HPQ,2020-09-23,16.85107,9745200,-0.1103839999999998,0.6507932633605575
HPQ,2020-09-24,16.694702,8950500,-0.1563680000000005,0.9279410743650136
HPQ,2020-09-25,16.832678,7839200,0.1379760000000018,0.8264657853731195
HPQ,2020-09-28,17.347777999999998,11572100,0.5151000000000003,3.060119132558707
HPQ,2020-09-29,17.402966,8211400,0.0551879999999975,0.3181271976157267
HPQ,2020-09-30,17.46735,11925400,0.0643840000000004,0.3699599252219446
HPQ,2020-10-01,17.476547,10634200,0.0091970000000003,0.0526525202735408
HPQ,2020-10-02,17.559334,8391100,0.0827869999999997,0.4737034152112527
HPQ,2020-10-05,17.761692,9371300,0.2023580000000002,1.1524241181356891
HPQ,2020-10-06,17.439756,11898900,-0.3219360000000009,1.812530022477593
HPQ,2020-10-07,17.688108,11850000,0.2483520000000005,1.4240566209756638
HPQ,2020-10-08,17.844476999999998,8393500,0.1563690000000015,0.8840346293679434
HPQ,2020-10-09,17.816882999999997,8176000,-0.0275940000000005,0.1546360815169901
HPQ,2020-10-12,18.239998,7831400,0.4231149999999992,2.3747981058190657
HPQ,2020-10-13,18.102024,7111600,-0.1379739999999998,0.7564364864513682
HPQ,2020-10-14,17.936459,6033400,-0.1655650000000008,0.9146214810012452
HPQ,2020-10-15,17.991648,7697800,0.0551890000000021,0.3076917244368142
HPQ,2020-10-16,18.02844,7409100,0.0367919999999983,0.2044948856269218
HPQ,2020-10-19,17.807686,5010500,-0.2207539999999994,1.2244764383385331
HPQ,2020-10-20,17.816882999999997,6142600,0.0091970000000003,0.0516462385960778
HPQ,2020-10-21,17.678909,5817100,-0.1379739999999998,0.7744003258033395
HPQ,2020-10-22,17.798485,6149500,0.1195759999999985,0.6763765795728603
HPQ,2020-10-23,17.586927,6232100,-0.2115580000000001,1.1886292569283292
HPQ,2020-10-26,16.786684,12399800,-0.8002429999999983,4.550215054625507
HPQ,2020-10-27,16.538332,8907300,-0.2483520000000005,1.4794583611629346
HPQ,2020-10-28,15.95885,12223900,-0.5794820000000005,3.5038720954446947
HPQ,2020-10-29,16.354372,7721800,0.3955220000000015,2.4783866005382684
HPQ,2020-10-30,16.519934,7882600,0.1655619999999977,1.0123409202138594
HPQ,2020-11-02,16.933857,7499100,0.4139230000000005,2.505597177325288
HPQ,2020-11-03,17.127022,6340200,0.1931650000000004,1.1407029125142636
HPQ,2020-11-04,16.81428,8512600,-0.3127420000000001,1.8260150538721795
HPQ,2020-11-05,17.596127,8926200,0.7818469999999991,4.649898776516147
HPQ,2020-11-06,17.706505,6515700,0.1103780000000007,0.6272857657824404
HPQ,2020-11-09,18.148014,13946800,0.4415089999999999,2.4934847390831782
HPQ,2020-11-10,18.276791,11227200,0.1287769999999994,0.7095927962145029
HPQ,2020-11-11,17.807686,9736400,-0.46910499999999894,2.566670483894022
HPQ,2020-11-12,17.412160999999998,8877500,-0.3955249999999992,2.22109149947949
HPQ,2020-11-13,18.03764,6526600,0.6254789999999986,3.5921962816677286
HPQ,2020-11-16,18.67231,11140100,0.6346699999999998,3.5185866887242447
HPQ,2020-11-17,18.856274,12321500,0.1839639999999995,0.9852235743729596
HPQ,2020-11-18,18.810287,9110300,-0.0459870000000002,0.2438816915791541
HPQ,2020-11-19,18.856274,5731600,0.0459870000000002,0.2444779284866851
HPQ,2020-11-20,18.810287,7255900,-0.0459870000000002,0.2438816915791541
HPQ,2020-11-23,19.490952,8895700,0.6806650000000012,3.6185784937784375
HPQ,2020-11-24,20.00605,17525300,0.5150979999999983,2.6427544431898364
HPQ,2020-11-25,20.465957999999997,18762300,0.4599080000000022,2.29884459950866
HPQ,2020-11-27,20.484356,6690200,0.0183979999999976,0.0898956208157844
HPQ,2020-11-30,20.171616,14794200,-0.31273999999999796,1.5267260537748808
HPQ,2020-12-01,20.585537,11564600,0.4139209999999984,2.0519972222354346
HPQ,2020-12-02,20.990257,8710000,0.4047200000000011,1.9660405264142544
HPQ,2020-12-03,21.376579,8730600,0.3863219999999998,1.8404824676515383
HPQ,2020-12-04,21.873281,8720500,0.4967019999999991,2.3235804007741327
HPQ,2020-12-07,21.781298,8380900,-0.09198299999999901,0.4205267604800534
HPQ,2020-12-08,21.812834,7938400,0.0315359999999991,0.1447847598430503
HPQ,2020-12-09,21.506784,10541100,-0.30604999999999893,1.4030730715687796
HPQ,2020-12-10,21.488236999999998,10405000,-0.018546999999998,0.0862379052116676
HPQ,2020-12-11,21.43259,7718900,-0.0556470000000004,0.2589649397482001
HPQ,2020-12-14,21.525333,6512300,0.0927429999999986,0.4327195173331766
HPQ,2020-12-15,21.98904,6973600,0.4637069999999994,2.1542384501089917
HPQ,2020-12-16,22.239441,11160100,0.2504010000000001,1.1387536700101508
HPQ,2020-12-17,22.462021,10914900,0.2225800000000006,1.0008345083853531
HPQ,2020-12-18,22.684603,17948100,0.2225819999999991,0.9909259723334742
HPQ,2020-12-21,22.25799,10390200,-0.4266129999999997,1.8806280189254347
HPQ,2020-12-22,22.406378,7150200,0.1483880000000006,0.6666729565427995
HPQ,2020-12-23,22.452747,4538500,0.0463689999999985,0.2069455402385809
HPQ,2020-12-24,22.499119,2309800,0.0463720000000016,0.2065315215104932
HPQ,2020-12-28,22.50839,5592900,0.0092709999999982,0.0412060578905256
HPQ,2020-12-29,22.304358999999998,5831200,-0.2040309999999969,0.9064664331833462
HPQ,2020-12-30,22.554764000000002,7556300,0.2504049999999971,1.1226729268480529
HPQ,2020-12-31,22.805166,6368200,0.2504020000000011,1.1101956110026296
HPQ,2021-01-04,22.36001,8041600,-0.4451560000000008,1.9519963152208617
HPQ,2021-01-05,22.684603,7856500,0.3245930000000001,1.4516675081987895
HPQ,2021-01-06,23.148310000000002,8471800,0.4637069999999994,2.044148623628104
HPQ,2021-01-07,23.880968,9288400,0.7326580000000007,3.1650604298974776
HPQ,2021-01-08,23.676941,7514100,-0.2040269999999999,0.8543497901760094
HPQ,2021-01-11,23.908792000000002,8907000,0.2318509999999989,0.9792270040289366
HPQ,2021-01-12,24.029358,7280700,0.1205660000000001,0.504274745457655
HPQ,2021-01-13,23.843872,6596600,-0.1854859999999973,0.7719140894234353
HPQ,2021-01-14,23.760405,8290500,-0.0834670000000024,0.3500564002356764
HPQ,2021-01-15,23.343067,8364600,-0.4173379999999973,1.7564431246016108
HPQ,2021-01-19,23.315243,6794200,-0.0278240000000025,0.1191959908267517
HPQ,2021-01-20,23.37089,6270500,0.0556470000000004,0.2386721854024873
HPQ,2021-01-21,23.519278,7160000,0.1483880000000006,0.63492661169515
HPQ,2021-01-22,23.435807999999998,6684500,-0.0834699999999983,0.3549003502573437
HPQ,2021-01-25,23.203957,9953100,-0.2318510000000024,0.9893023530488152
HPQ,2021-01-26,22.832989,11548300,-0.3709679999999977,1.5987273205169177
HPQ,2021-01-27,23.046293,12948600,0.2133039999999972,0.9341921900807524
HPQ,2021-01-28,23.06484,9292900,0.0185470000000016,0.080477150924019
HPQ,2021-01-29,22.573313,14666900,-0.4915270000000014,2.1310661595744924
HPQ,2021-02-01,22.70315,9353000,0.1298370000000019,0.5751791950078484
HPQ,2021-02-02,23.083391,5952800,0.380240999999998,1.6748380731308126
HPQ,2021-02-03,23.398712,6300500,0.3153210000000008,1.3660081397919432
HPQ,2021-02-04,24.066454,6963400,0.6677420000000005,2.853755369098951
HPQ,2021-02-05,24.251935999999997,7267500,0.1854820000000003,0.7707076414331765
HPQ,2021-02-08,25.318464000000002,8426300,1.066527999999998,4.3977025174402495
HPQ,2021-02-09,25.123707,7065500,-0.1947569999999991,0.7692291285916839
HPQ,2021-02-10,25.179351999999998,6267500,0.0556450000000019,0.2214840349793999
HPQ,2021-02-11,25.392656,6265600,0.2133039999999972,0.8471385601980433
HPQ,2021-02-12,25.494673000000002,3941200,0.102017,0.4017578940934734
