Company,Date,Adj Close,Volume,Difference,Difference_Percentage
AMGN,2020-06-02,203.81513999999999,3198900,-2.9061729999999955,1.405841012629402
AMGN,2020-06-03,201.337128,3660500,-2.4780120000000068,1.215813506297916
AMGN,2020-06-04,201.22778300000002,2392800,-0.1093450000000189,0.054309406857149
AMGN,2020-06-05,205.591644,3714600,4.363861000000013,2.1686175412467845
AMGN,2020-06-08,205.66449,2270500,0.0728459999999984,0.0354323738955063
AMGN,2020-06-09,204.890121,2403600,-0.7743690000000072,0.3765205164975282
AMGN,2020-06-10,206.912613,2851300,2.0224919999999997,0.9871105498541825
AMGN,2020-06-11,199.42395,3900700,-7.4886630000000025,3.6192394902479927
AMGN,2020-06-12,198.512939,2426600,-0.9110110000000021,0.4568212594324815
AMGN,2020-06-15,200.225693,2471800,1.712754000000018,0.8627921225830112
AMGN,2020-06-16,206.684845,2581600,6.459151999999988,3.225935644532887
AMGN,2020-06-17,205.86492900000002,2751100,-0.8199160000000063,0.396698654901382
AMGN,2020-06-18,209.827911,2469800,3.9629820000000113,1.9250398886543765
AMGN,2020-06-19,217.462341,5319500,7.634430000000008,3.638424442018112
AMGN,2020-06-22,213.353592,2337000,-4.108749000000017,1.8894071410736888
AMGN,2020-06-23,214.774796,2171500,1.4212040000000172,0.6661261179985276
AMGN,2020-06-24,211.82304399999998,1972900,-2.9517519999999986,1.3743474816290824
AMGN,2020-06-25,214.19172700000001,2080300,2.3686829999999763,1.1182366919436657
AMGN,2020-06-26,212.12373399999998,3613300,-2.0679929999999733,0.9654868696212402
AMGN,2020-06-29,210.957581,1938000,-1.1661530000000084,0.5497513069423945
AMGN,2020-06-30,214.875,2589000,3.9174189999999953,1.8569700038416703
AMGN,2020-07-01,232.421387,6575800,17.54638700000001,8.165857824316468
AMGN,2020-07-02,235.263794,3338000,2.8424069999999797,1.222954150944801
AMGN,2020-07-06,233.450867,3460400,-1.8129270000000022,0.7705932855949785
AMGN,2020-07-07,230.62667799999997,2365900,-2.8241889999999903,1.2097573405028264
AMGN,2020-07-08,229.20546000000002,1993700,-1.4212180000000103,0.6162418035609958
AMGN,2020-07-09,229.26922599999997,1739600,0.0637660000000153,0.027820454189884998
AMGN,2020-07-10,226.882324,1326100,-2.3869019999999916,1.0410913150637984
AMGN,2020-07-13,227.793381,2528100,0.9110569999999996,0.4015548606598368
AMGN,2020-07-14,230.57199100000003,2368300,2.7786099999999863,1.2197940027063323
AMGN,2020-07-15,230.772461,1650100,0.2004699999999957,0.0869446454144535
AMGN,2020-07-16,232.494263,1530900,1.7218019999999967,0.7461037562883194
AMGN,2020-07-17,235.46420299999997,2044800,2.9699400000000082,1.2774250691940765
AMGN,2020-07-20,237.73266600000002,1497400,2.268462999999997,0.9634003687600858
AMGN,2020-07-21,234.963165,1821600,-2.7695009999999907,1.1649644310975722
AMGN,2020-07-22,234.115906,1598100,-0.8472590000000082,0.3605922656004434
AMGN,2020-07-23,229.79765299999997,2532000,-4.318252999999999,1.8444936415383917
AMGN,2020-07-24,225.91665600000002,2187900,-3.8809970000000082,1.688875821547232
AMGN,2020-07-27,231.082169,2155700,5.165513000000004,2.286468422230897
AMGN,2020-07-28,232.558044,2266600,1.475875000000002,0.6386797416636686
AMGN,2020-07-29,226.70927400000002,3286700,-5.848770000000003,2.514972133150553
AMGN,2020-07-30,224.240372,1967400,-2.4689019999999857,1.0890167642634618
AMGN,2020-07-31,222.90112299999998,2830100,-1.3392489999999952,0.5972381280209413
AMGN,2020-08-03,225.35183700000002,1853900,2.4507139999999765,1.0994623835968635
AMGN,2020-08-04,221.91723599999997,1912100,-3.4346009999999865,1.5241060582079864
AMGN,2020-08-05,219.98587,1736400,-1.9313659999999968,0.8703091453428147
AMGN,2020-08-06,220.05874599999999,1747000,0.0728760000000079,0.0331275822397174
AMGN,2020-08-07,219.275284,1352300,-0.7834620000000143,0.3560240227852676
AMGN,2020-08-10,216.979492,1533200,-2.295792000000006,1.0469907771274425
AMGN,2020-08-11,213.772629,2296200,-3.2068629999999985,1.4779567278183132
AMGN,2020-08-12,220.21362299999998,2325500,6.440994000000018,3.0130115488264955
AMGN,2020-08-13,219.06572000000003,1362800,-1.1479030000000137,0.5212679326383063
AMGN,2020-08-14,219.84527599999998,1225000,0.7795560000000137,0.3558548548809981
AMGN,2020-08-17,222.87182599999997,1697500,3.026549999999986,1.3766727468822146
AMGN,2020-08-18,221.48693799999998,1123800,-1.3848879999999897,0.6213831621768062
AMGN,2020-08-19,220.56063799999998,1900500,-0.9262999999999976,0.4182187935615407
AMGN,2020-08-20,218.94650299999998,1172800,-1.6141350000000043,0.7318327579375267
AMGN,2020-08-21,217.946793,1959900,-0.9997099999999932,0.4566001220855275
AMGN,2020-08-24,216.04837,1565300,-1.898423000000008,0.871048834382256
AMGN,2020-08-25,227.65007000000003,6392100,11.601699999999996,5.36995488556567
AMGN,2020-08-26,229.447601,3125000,1.7975309999999922,0.7896026563927664
AMGN,2020-08-27,231.85969500000002,3928300,2.412093999999996,1.0512613727436604
AMGN,2020-08-28,232.143982,12838400,0.2842870000000062,0.1226116509814291
AMGN,2020-08-31,232.327423,4053900,0.1834410000000161,0.0790203555653732
AMGN,2020-09-01,230.071289,2869000,-2.256134000000003,0.9711010309790258
AMGN,2020-09-02,236.729645,2871600,6.658355999999998,2.894040377198042
AMGN,2020-09-03,227.365784,3137700,-9.363861000000012,3.955508402844948
AMGN,2020-09-04,227.81515499999998,2910200,0.4493710000000135,0.1976423154330088
AMGN,2020-09-08,221.193436,3358600,-6.621719000000013,2.9066191843119538
AMGN,2020-09-09,225.219681,2244300,4.026245000000017,1.8202371068552041
