Company,Date,Negative,Neutral,Positive,Row_Tweets_Count
F,2020-06-02,0.13043478260869565,0.7826086956521741,0.08695652173913042,117
F,2020-06-03,0.125,0.625,0.25,81
F,2020-06-04,0.16,0.78,0.06,110
F,2020-06-05,0.1917808219178082,0.589041095890411,0.2191780821917808,178
F,2020-06-08,0.1111111111111111,0.6666666666666666,0.2222222222222222,136
F,2020-06-09,0.2,0.76,0.04,154
F,2020-06-10,0.17,0.7,0.13,215
F,2020-06-11,0.2388059701492537,0.6119402985074627,0.14925373134328354,158
F,2020-06-12,0.17647058823529413,0.7352941176470589,0.08823529411764706,90
F,2020-06-15,0.08333333333333333,0.7777777777777778,0.1388888888888889,108
F,2020-06-16,0.16279069767441862,0.627906976744186,0.20930232558139536,125
F,2020-06-17,0.14814814814814814,0.8148148148148148,0.037037037037037035,126
F,2020-06-18,0.09615384615384616,0.8846153846153846,0.019230769230769232,162
F,2020-06-19,0.13333333333333333,0.8333333333333334,0.03333333333333333,142
F,2020-06-22,0.10256410256410256,0.8461538461538461,0.05128205128205128,103
F,2020-06-23,0.1851851851851852,0.7777777777777778,0.037037037037037035,99
F,2020-06-24,0.13953488372093026,0.6744186046511628,0.18604651162790695,129
F,2020-06-25,0.23214285714285715,0.6428571428571429,0.125,144
F,2020-06-26,0.1153846153846154,0.6410256410256411,0.2435897435897436,182
F,2020-06-29,0.19444444444444445,0.5833333333333334,0.2222222222222222,124
F,2020-06-30,0.19444444444444445,0.6388888888888888,0.16666666666666666,134
F,2020-07-01,0.29411764705882354,0.6470588235294118,0.05882352941176471,108
F,2020-07-02,0.23376623376623376,0.6363636363636364,0.12987012987012986,164
F,2020-07-06,0.2307692307692308,0.6666666666666666,0.10256410256410256,106
F,2020-07-07,0.06896551724137931,0.7241379310344828,0.20689655172413796,84
F,2020-07-08,0.08571428571428573,0.7714285714285715,0.14285714285714285,90
F,2020-07-09,0.2549019607843137,0.5098039215686274,0.2352941176470588,121
F,2020-07-10,0.1868131868131868,0.5714285714285714,0.24175824175824176,199
F,2020-07-13,0.1411764705882353,0.7058823529411765,0.15294117647058825,187
F,2020-07-14,0.17921146953405018,0.5555555555555556,0.2652329749103943,436
F,2020-07-15,0.09923664122137403,0.7480916030534351,0.15267175572519084,290
F,2020-07-16,0.07692307692307693,0.5846153846153846,0.3384615384615385,143
