Company,Date,Negative,Neutral,Positive,Row_Tweets_Count
GS,2020-06-02,0.12727272727272726,0.8545454545454545,0.01818181818181818,127
GS,2020-06-03,0.16666666666666666,0.75,0.08333333333333333,122
GS,2020-06-04,0.15254237288135594,0.7796610169491526,0.06779661016949153,171
GS,2020-06-05,0.1176470588235294,0.8529411764705882,0.029411764705882356,104
GS,2020-06-08,0.19444444444444445,0.75,0.05555555555555555,94
GS,2020-06-09,0.1891891891891892,0.7567567567567568,0.054054054054054064,89
GS,2020-06-10,0.07042253521126761,0.8591549295774648,0.07042253521126761,163
GS,2020-06-11,0.16393442622950818,0.8032786885245902,0.032786885245901634,145
GS,2020-06-12,0.05194805194805195,0.8701298701298701,0.07792207792207792,149
GS,2020-06-15,0.06,0.9,0.04,142
GS,2020-06-16,0.06,0.88,0.06,120
GS,2020-06-17,0.1388888888888889,0.7777777777777778,0.08333333333333333,93
GS,2020-06-18,0.09090909090909093,0.8636363636363636,0.045454545454545456,112
GS,2020-06-19,0.15384615384615385,0.6923076923076923,0.15384615384615385,127
GS,2020-06-22,0.09615384615384616,0.8461538461538461,0.0576923076923077,138
GS,2020-06-23,0.07575757575757576,0.8787878787878788,0.045454545454545456,166
GS,2020-06-24,0.1917808219178082,0.726027397260274,0.0821917808219178,171
GS,2020-06-25,0.0989010989010989,0.7692307692307693,0.13186813186813187,251
GS,2020-06-26,0.12871287128712872,0.7722772277227723,0.099009900990099,294
GS,2020-06-29,0.0594059405940594,0.8910891089108911,0.049504950495049514,221
GS,2020-06-30,0.1038961038961039,0.8441558441558441,0.05194805194805195,169
GS,2020-07-01,0.025974025974025976,0.9090909090909092,0.06493506493506493,167
GS,2020-07-02,0.060240963855421686,0.9156626506024096,0.024096385542168683,151
GS,2020-07-06,0.11956521739130435,0.7391304347826086,0.14130434782608695,187
GS,2020-07-07,0.21311475409836064,0.6885245901639344,0.09836065573770493,154
GS,2020-07-08,0.10144927536231883,0.8405797101449275,0.05797101449275361,159
GS,2020-07-09,0.1276595744680851,0.8297872340425532,0.0425531914893617,156
GS,2020-07-10,0.08450704225352113,0.7464788732394366,0.16901408450704225,240
GS,2020-07-13,0.08860759493670886,0.8227848101265823,0.08860759493670886,254
GS,2020-07-14,0.08235294117647059,0.7529411764705882,0.16470588235294115,243
GS,2020-07-15,0.15865384615384615,0.5576923076923077,0.2836538461538461,762
GS,2020-07-16,0.1111111111111111,0.7581699346405228,0.13071895424836602,324
GS,2020-07-17,0.13008130081300814,0.7073170731707317,0.16260162601626016,224
GS,2020-07-20,0.06870229007633588,0.900763358778626,0.03053435114503817,224
GS,2020-07-21,0.13978494623655913,0.8172043010752689,0.04301075268817205,170
GS,2020-07-22,0.25274725274725274,0.6703296703296703,0.07692307692307693,187
GS,2020-07-23,0.27380952380952384,0.6309523809523809,0.09523809523809523,213
GS,2020-07-24,0.12903225806451613,0.7849462365591398,0.08602150537634409,239
GS,2020-07-27,0.26666666666666666,0.6933333333333334,0.04,208
GS,2020-07-28,0.14563106796116504,0.7475728155339806,0.10679611650485436,177
GS,2020-07-29,0.04166666666666666,0.8645833333333334,0.09375,174
GS,2020-07-30,0.034883720930232565,0.9186046511627908,0.04651162790697674,178
GS,2020-07-31,0.07547169811320754,0.9056603773584906,0.018867924528301886,184
GS,2020-08-03,0.059701492537313425,0.8805970149253731,0.059701492537313425,134
GS,2020-08-04,0.08333333333333333,0.8333333333333334,0.08333333333333333,171
GS,2020-08-05,0.040816326530612235,0.9183673469387756,0.040816326530612235,128
GS,2020-08-06,0.13333333333333333,0.7833333333333333,0.08333333333333333,136
GS,2020-08-07,0.19230769230769232,0.7051282051282052,0.10256410256410256,167
GS,2020-08-10,0.05797101449275361,0.7971014492753623,0.14492753623188406,192
GS,2020-08-11,0.07058823529411765,0.8,0.12941176470588234,238
GS,2020-08-12,0.14666666666666667,0.7866666666666666,0.06666666666666668,176
GS,2020-08-13,0.1111111111111111,0.8,0.08888888888888889,116
GS,2020-08-14,0.07547169811320754,0.8113207547169812,0.11320754716981132,141
GS,2020-08-17,0.12280701754385966,0.8070175438596491,0.07017543859649122,128
GS,2020-08-18,0.07526881720430108,0.8709677419354839,0.053763440860215055,171
GS,2020-08-19,0.049180327868852465,0.8688524590163934,0.08196721311475409,144
GS,2020-08-20,0.08620689655172414,0.8965517241379308,0.017241379310344827,140
GS,2020-08-21,0.03947368421052632,0.8684210526315791,0.09210526315789473,133
GS,2020-08-24,0.021739130434782608,0.7717391304347826,0.2065217391304348,184
GS,2020-08-25,0.022900763358778626,0.8625954198473282,0.11450381679389313,219
GS,2020-08-26,0.035294117647058816,0.9176470588235294,0.047058823529411764,177
GS,2020-08-27,0.00746268656716418,0.9104477611940298,0.08208955223880597,214
GS,2020-08-28,0.021505376344086027,0.946236559139785,0.03225806451612903,255
GS,2020-08-31,0.0291970802919708,0.9124087591240876,0.0583941605839416,206
GS,2020-09-01,0.0851063829787234,0.851063829787234,0.06382978723404255,168
GS,2020-09-02,0.025423728813559324,0.8644067796610171,0.11016949152542373,191
GS,2020-09-03,0.09523809523809523,0.7047619047619048,0.2,197
GS,2020-09-04,0.03937007874015748,0.8582677165354331,0.10236220472440943,240
GS,2020-09-08,0.10526315789473684,0.8026315789473685,0.09210526315789473,161
GS,2020-09-09,0.09859154929577464,0.8732394366197183,0.028169014084507043,125
GS,2020-09-10,0.10294117647058824,0.8382352941176471,0.05882352941176471,125
GS,2020-09-11,0.08,0.84,0.08,103
GS,2020-09-14,0.17543859649122806,0.7543859649122807,0.07017543859649122,147
