Company,Date,Negative,Neutral,Positive,Row_Tweets_Count
CMCSA,2020-06-02,0.42105263157894735,0.5263157894736842,0.05263157894736842,42
CMCSA,2020-06-03,0.7083333333333334,0.2916666666666667,0.0,37
CMCSA,2020-06-04,0.1111111111111111,0.8888888888888888,0.0,34
CMCSA,2020-06-05,0.0,1.0,0.0,44
CMCSA,2020-06-08,0.2857142857142857,0.7142857142857143,0.0,21
CMCSA,2020-06-09,0.125,0.875,0.0,19
CMCSA,2020-06-10,0.2,0.8,0.0,42
CMCSA,2020-06-11,0.0625,0.9375,0.0,48
CMCSA,2020-06-12,0.125,0.875,0.0,18
CMCSA,2020-06-15,0.0,1.0,0.0,42
CMCSA,2020-06-16,0.1176470588235294,0.6470588235294118,0.2352941176470588,54
CMCSA,2020-06-17,0.2352941176470588,0.6470588235294118,0.1176470588235294,34
CMCSA,2020-06-18,0.09090909090909093,0.8181818181818182,0.09090909090909093,50
CMCSA,2020-06-19,0.2962962962962963,0.6296296296296297,0.07407407407407407,46
CMCSA,2020-06-22,0.13043478260869565,0.8695652173913043,0.0,44
CMCSA,2020-06-23,0.08,0.84,0.08,74
CMCSA,2020-06-24,0.12121212121212123,0.8181818181818182,0.060606060606060615,60
CMCSA,2020-06-25,0.06666666666666668,0.9333333333333332,0.0,35
CMCSA,2020-06-26,0.0,1.0,0.0,37
CMCSA,2020-06-29,0.13043478260869565,0.8695652173913043,0.0,62
CMCSA,2020-06-30,0.0,0.8235294117647058,0.17647058823529413,38
CMCSA,2020-07-01,0.07692307692307693,0.8846153846153846,0.038461538461538464,61
CMCSA,2020-07-02,0.14285714285714285,0.7857142857142857,0.07142857142857142,44
CMCSA,2020-07-06,0.0,1.0,0.0,27
CMCSA,2020-07-07,0.16666666666666666,0.7777777777777778,0.05555555555555555,52
CMCSA,2020-07-08,0.35294117647058826,0.6470588235294118,0.0,51
CMCSA,2020-07-09,0.2352941176470588,0.5882352941176471,0.17647058823529413,35
CMCSA,2020-07-10,0.0,0.8181818181818182,0.18181818181818185,38
CMCSA,2020-07-13,0.4888888888888889,0.4444444444444444,0.06666666666666668,90
CMCSA,2020-07-14,0.125,0.7083333333333334,0.16666666666666666,63
CMCSA,2020-07-15,0.1111111111111111,0.6111111111111112,0.2777777777777778,59
CMCSA,2020-07-16,0.15,0.75,0.1,63
CMCSA,2020-07-17,0.25,0.4166666666666667,0.3333333333333333,36
CMCSA,2020-07-20,0.09090909090909093,0.5454545454545454,0.3636363636363637,43
CMCSA,2020-07-21,0.0,0.6363636363636364,0.3636363636363637,49
CMCSA,2020-07-22,0.09090909090909093,0.7272727272727273,0.18181818181818185,48
CMCSA,2020-07-23,0.05555555555555555,0.8333333333333334,0.1111111111111111,57
CMCSA,2020-07-24,0.2631578947368421,0.7368421052631579,0.0,67
CMCSA,2020-07-27,0.15384615384615385,0.6923076923076923,0.15384615384615385,40
CMCSA,2020-07-28,0.0,0.9615384615384616,0.038461538461538464,66
CMCSA,2020-07-29,0.028571428571428567,0.9142857142857144,0.057142857142857134,116
CMCSA,2020-07-30,0.14285714285714285,0.5934065934065934,0.2637362637362637,168
CMCSA,2020-07-31,0.2413793103448276,0.6206896551724138,0.13793103448275862,67
CMCSA,2020-08-03,0.2272727272727273,0.5909090909090909,0.18181818181818185,51
CMCSA,2020-08-04,0.2,0.6857142857142857,0.11428571428571427,68
CMCSA,2020-08-05,0.057142857142857134,0.8571428571428571,0.08571428571428573,61
CMCSA,2020-08-06,0.2307692307692308,0.3461538461538461,0.4230769230769231,57
CMCSA,2020-08-07,0.0,1.0,0.0,44
CMCSA,2020-08-10,0.18181818181818185,0.7272727272727273,0.09090909090909093,42
CMCSA,2020-08-11,0.05882352941176471,0.8823529411764706,0.05882352941176471,54
CMCSA,2020-08-12,0.13333333333333333,0.8666666666666667,0.0,37
CMCSA,2020-08-13,0.0,0.6666666666666666,0.3333333333333333,27
CMCSA,2020-08-14,0.13333333333333333,0.7333333333333333,0.13333333333333333,44
CMCSA,2020-08-17,0.0625,0.9375,0.0,45
CMCSA,2020-08-18,0.1176470588235294,0.8235294117647058,0.05882352941176471,29
CMCSA,2020-08-19,0.17391304347826084,0.7826086956521741,0.043478260869565216,65
CMCSA,2020-08-20,0.0,0.9,0.1,32
CMCSA,2020-08-21,0.1,0.7,0.2,44
CMCSA,2020-08-24,0.04166666666666666,0.875,0.08333333333333333,59
CMCSA,2020-08-25,0.08333333333333333,0.9166666666666666,0.0,58
CMCSA,2020-08-26,0.043478260869565216,0.7826086956521741,0.17391304347826084,65
CMCSA,2020-08-27,0.0,0.8333333333333334,0.16666666666666666,41
CMCSA,2020-08-28,0.16666666666666666,0.6666666666666666,0.16666666666666666,21
CMCSA,2020-08-31,0.0,0.75,0.25,33
CMCSA,2020-09-01,0.0,1.0,0.0,34
CMCSA,2020-09-02,0.0,1.0,0.0,23
CMCSA,2020-09-03,0.0,1.0,0.0,52
CMCSA,2020-09-04,0.16666666666666666,0.7222222222222222,0.1111111111111111,44
CMCSA,2020-09-08,0.3333333333333333,0.6666666666666666,0.0,25
CMCSA,2020-09-09,0.125,0.8125,0.0625,31
CMCSA,2020-09-10,0.09090909090909093,0.9090909090909092,0.0,42
CMCSA,2020-09-11,0.2,0.8,0.0,26
CMCSA,2020-09-14,0.08333333333333333,0.75,0.16666666666666666,44
CMCSA,2020-09-15,0.10344827586206896,0.7586206896551724,0.13793103448275862,66
CMCSA,2020-09-16,0.047619047619047616,0.9047619047619048,0.047619047619047616,65
