Company,Date,Negative,Neutral,Positive,Row_Tweets_Count
T,2020-06-02,0.3333333333333333,0.5897435897435898,0.07692307692307693,117
T,2020-06-03,0.3,0.675,0.025,90
T,2020-06-04,0.32142857142857145,0.4642857142857143,0.21428571428571427,93
T,2020-06-05,0.16,0.76,0.08,121
T,2020-06-08,0.05128205128205128,0.8974358974358975,0.05128205128205128,125
T,2020-06-09,0.2380952380952381,0.6666666666666666,0.09523809523809523,77
T,2020-06-10,0.2888888888888889,0.5111111111111111,0.2,106
T,2020-06-11,0.21739130434782608,0.6739130434782609,0.10869565217391304,124
T,2020-06-12,0.2325581395348837,0.6046511627906976,0.16279069767441862,107
T,2020-06-15,0.20689655172413796,0.5862068965517241,0.20689655172413796,121
T,2020-06-16,0.296875,0.546875,0.15625,141
T,2020-06-17,0.2777777777777778,0.6388888888888888,0.08333333333333333,119
T,2020-06-18,0.12727272727272726,0.7818181818181819,0.09090909090909093,163
T,2020-06-19,0.15,0.725,0.125,108
T,2020-06-22,0.20833333333333331,0.4583333333333333,0.3333333333333333,83
T,2020-06-23,0.2058823529411765,0.6764705882352942,0.1176470588235294,130
T,2020-06-24,0.11827956989247312,0.6021505376344086,0.27956989247311825,191
T,2020-06-25,0.125,0.5972222222222222,0.2777777777777778,149
T,2020-06-26,0.07262569832402235,0.5754189944134078,0.35195530726256985,290
T,2020-06-29,0.09027777777777778,0.6458333333333334,0.2638888888888889,273
T,2020-06-30,0.11363636363636365,0.6363636363636364,0.25,202
T,2020-07-01,0.08888888888888889,0.6777777777777778,0.2333333333333333,197
T,2020-07-02,0.1506849315068493,0.6301369863013698,0.2191780821917808,194
T,2020-07-06,0.0851063829787234,0.6489361702127661,0.26595744680851063,201
T,2020-07-07,0.08653846153846154,0.6923076923076923,0.22115384615384612,209
T,2020-07-08,0.03448275862068965,0.632183908045977,0.3333333333333333,206
T,2020-07-09,0.10714285714285714,0.6785714285714286,0.21428571428571427,199
T,2020-07-10,0.14754098360655735,0.6229508196721312,0.2295081967213115,221
T,2020-07-13,0.1728395061728395,0.654320987654321,0.1728395061728395,235
T,2020-07-14,0.1,0.7666666666666667,0.13333333333333333,244
T,2020-07-15,0.1176470588235294,0.6666666666666666,0.21568627450980396,194
T,2020-07-16,0.1016949152542373,0.6949152542372882,0.2033898305084746,197
T,2020-07-17,0.18292682926829268,0.6829268292682927,0.13414634146341464,210
T,2020-07-20,0.09401709401709403,0.5897435897435898,0.3162393162393162,286
T,2020-07-21,0.13513513513513514,0.6081081081081081,0.25675675675675674,186
T,2020-07-22,0.1111111111111111,0.6851851851851852,0.2037037037037037,196
T,2020-07-23,0.19245283018867929,0.6528301886792452,0.15471698113207547,543
T,2020-07-24,0.15217391304347827,0.6884057971014492,0.15942028985507245,372
T,2020-07-27,0.18803418803418806,0.6324786324786325,0.1794871794871795,234
T,2020-07-28,0.140625,0.6875,0.171875,242
T,2020-07-29,0.11688311688311688,0.7402597402597403,0.14285714285714285,190
T,2020-07-30,0.1851851851851852,0.5185185185185185,0.2962962962962963,177
T,2020-07-31,0.125,0.6666666666666666,0.20833333333333331,292
T,2020-08-03,0.18181818181818185,0.5959595959595959,0.2222222222222222,192
T,2020-08-04,0.09154929577464788,0.5985915492957746,0.30985915492957744,228
T,2020-08-05,0.12790697674418605,0.6162790697674418,0.2558139534883721,165
T,2020-08-06,0.20987654320987653,0.5432098765432098,0.2469135802469136,197
T,2020-08-07,0.2195121951219512,0.5609756097560976,0.2195121951219512,191
